,date,0_4,5_11,12_18,19_49,50_64,65+,65_diff,50_64_diff,19_49_diff,12_18_diff,5_11_diff
262,10/27/2022,0,28255133.334934074,37212169.64705882,271877992.72244,135250077.16404125,154745235.74509805,0.0,0.0,0.0,0.0,0.0
263,10/28/2022,0,28255133.334934074,37212169.64705882,271877992.72244,135250077.16404125,154745235.74509805,0.0,0.0,0.0,0.0,0.0
264,10/29/2022,0,28255133.334934074,37212169.64705882,271877992.72244,135250077.16404125,154745235.74509805,0.0,0.0,0.0,0.0,0.0
265,10/30/2022,0,28255133.334934074,37212169.64705882,271877992.72244,135250077.16404125,154745235.74509805,0.0,0.0,0.0,0.0,0.0
266,10/31/2022,0,28255133.334934074,37212169.64705882,271877992.72244,135250077.16404125,154745235.74509805,0.0,0.0,0.0,0.0,0.0
267,11/01/2022,0,28255133.334934074,37212169.64705882,271877992.72244,135250077.16404125,154745235.74509805,0.0,0.0,0.0,0.0,0.0
268,11/02/2022,0,28255133.334934074,37212169.64705882,271877992.72244,135250077.16404125,154745235.74509805,0.0,0.0,0.0,0.0,0.0
269,11/03/2022,0,28255133.334934074,37212169.64705882,271877992.72244,135250077.16404125,154745235.74509805,0.0,0.0,0.0,0.0,0.0
270,11/04/2022,0,28255133.334934074,37212169.64705882,271877992.72244,135250077.16404125,154745235.74509805,0.0,0.0,0.0,0.0,0.0
271,11/05/2022,0,28255133.334934074,37212169.64705882,271877992.72244,135250077.16404125,154745235.74509805,0.0,0.0,0.0,0.0,0.0
272,11/06/2022,0,28255133.334934074,37212169.64705882,271877992.72244,135250077.16404125,154745235.74509805,0.0,0.0,0.0,0.0,0.0
273,11/07/2022,0,28255133.334934074,37212169.64705882,271877992.72244,135250077.16404125,154745235.74509805,0.0,0.0,0.0,0.0,0.0
274,11/08/2022,0,28255133.334934074,37212169.64705882,271877992.72244,135250077.16404125,154745235.74509805,0.0,0.0,0.0,0.0,0.0
275,11/09/2022,0,28255133.334934074,37212169.64705882,271877992.72244,135250077.16404125,154745235.74509805,0.0,0.0,0.0,0.0,0.0
276,11/10/2022,0,28255133.334934074,37212169.64705882,271877992.72244,135250077.16404125,154745235.74509805,0.0,0.0,0.0,0.0,0.0
277,11/11/2022,0,28255133.334934074,37212169.64705882,271877992.72244,135250077.16404125,154745235.74509805,0.0,0.0,0.0,0.0,0.0
278,11/12/2022,0,28255133.334934074,37212169.64705882,271877992.72244,135250077.16404125,154745235.74509805,0.0,0.0,0.0,0.0,0.0
279,11/13/2022,0,28255133.334934074,37212169.64705882,271877992.72244,135250077.16404125,154745235.74509805,0.0,0.0,0.0,0.0,0.0
280,11/14/2022,0,28255133.334934074,37212169.64705882,271877992.72244,135250077.16404125,154745235.74509805,0.0,0.0,0.0,0.0,0.0
281,11/15/2022,0,28255133.334934074,37212169.64705882,271877992.72244,135250077.16404125,154745235.74509805,0.0,0.0,0.0,0.0,0.0
282,11/16/2022,0,28255133.334934074,37212169.64705882,271877992.72244,135250077.16404125,154745235.74509805,0.0,0.0,0.0,0.0,0.0
283,11/17/2022,0,28255133.334934074,37212169.64705882,271877992.72244,135250077.16404125,154745235.74509805,0.0,0.0,0.0,0.0,0.0
284,11/18/2022,0,28255133.334934074,37212169.64705882,271877992.72244,135250077.16404125,154745235.74509805,0.0,0.0,0.0,0.0,0.0
285,11/19/2022,0,28255133.334934074,37212169.64705882,271877992.72244,135250077.16404125,154745235.74509805,0.0,0.0,0.0,0.0,0.0
286,11/20/2022,0,28255133.334934074,37212169.64705882,271877992.72244,135250077.16404125,154745235.74509805,0.0,0.0,0.0,0.0,0.0
287,11/21/2022,0,28255133.334934074,37212169.64705882,271877992.72244,135250077.16404125,154745235.74509805,0.0,0.0,0.0,0.0,0.0
288,11/22/2022,0,28255133.334934074,37212169.64705882,271877992.72244,135250077.16404125,154745235.74509805,0.0,0.0,0.0,0.0,0.0
289,11/23/2022,0,28255133.334934074,37212169.64705882,271877992.72244,135250077.16404125,154745235.74509805,0.0,0.0,0.0,0.0,0.0
290,11/24/2022,0,28255133.334934074,37212169.64705882,271877992.72244,135250077.16404125,154745235.74509805,0.0,0.0,0.0,0.0,0.0
291,11/25/2022,0,28255133.334934074,37212169.64705882,271877992.72244,135250077.16404125,154745235.74509805,0.0,0.0,0.0,0.0,0.0
292,11/26/2022,0,28255133.334934074,37212169.64705882,271877992.72244,135250077.16404125,154745235.74509805,0.0,0.0,0.0,0.0,0.0
293,11/27/2022,0,28255133.334934074,37212169.64705882,271877992.72244,135250077.16404125,154745235.74509805,0.0,0.0,0.0,0.0,0.0
294,11/28/2022,0,28255133.334934074,37212169.64705882,271877992.72244,135250077.16404125,154745235.74509805,0.0,0.0,0.0,0.0,0.0
295,11/29/2022,0,28255133.334934074,37212169.64705882,271877992.72244,135250077.16404125,154745235.74509805,0.0,0.0,0.0,0.0,0.0
296,11/30/2022,0,28255133.334934074,37212169.64705882,271877992.72244,135250077.16404125,154745235.74509805,0.0,0.0,0.0,0.0,0.0
297,12/01/2022,0,28255133.334934074,37212169.64705882,271877992.72244,135250077.16404125,154745235.74509805,0.0,0.0,0.0,0.0,0.0
298,12/02/2022,0,28255133.334934074,37212169.64705882,271877992.72244,135250077.16404125,154745235.74509805,0.0,0.0,0.0,0.0,0.0
299,12/03/2022,0,28255133.334934074,37212169.64705882,271877992.72244,135250077.16404125,154745235.74509805,0.0,0.0,0.0,0.0,0.0
