,date,0_4,5_11,12_18,19_49,50_64,65+,65_diff,50_64_diff,19_49_diff,12_18_diff,5_11_diff
120,06/07/2022,0,0,338146.4089635848,2872673.8333333475,2144610.743697483,2383892.833333324,5739.464285714086,4575.6887755100615,6368.035714285914,1627.0918367346749,0
121,06/08/2022,0,0,339773.5008003195,2879041.8690476334,2149186.432472993,2389632.2976190383,5739.464285714086,4575.6887755100615,6368.035714285914,1627.0918367346749,0
122,06/09/2022,0,0,341400.59263705416,2885409.9047619193,2153762.121248503,2395371.7619047523,5739.464285714086,4575.6887755100615,6368.035714285914,1627.0918367346749,0
123,06/10/2022,0,0,343027.68447378883,2891777.940476205,2158337.8100240133,2401111.2261904664,5739.464285714086,4575.6887755100615,6368.035714285914,1627.0918367346749,0
124,06/11/2022,0,0,344654.7763105235,2898145.976190491,2162913.4987995233,2406850.6904761805,5739.464285714086,4575.6887755100615,6368.035714285914,1627.0918367346749,0
125,06/12/2022,0,0,346281.8681472582,2904514.011904777,2167489.1875750334,2412590.1547618946,5739.464285714086,4575.6887755100615,6368.035714285914,1627.0918367346749,0
126,06/13/2022,0,0,347908.95998399286,2910882.047619063,2172064.8763505435,2418329.6190476087,5739.464285714086,4575.6887755100615,6368.035714285914,1627.0918367346749,0
127,06/14/2022,0,0,349536.05182072753,2917250.083333349,2176640.5651260535,2424069.083333323,5739.464285714086,4575.6887755100615,6368.035714285914,1627.0918367346749,0
128,06/15/2022,0,0,351163.1436574622,2923618.119047635,2181216.2539015636,2429808.547619037,5739.464285714086,4575.6887755100615,6368.035714285914,1627.0918367346749,0
129,06/16/2022,0,0,352790.2354941969,2929986.1547619207,2185791.9426770736,2435548.011904751,5739.464285714086,4575.6887755100615,6368.035714285914,1627.0918367346749,0
130,06/17/2022,0,0,354417.32733093156,2936354.1904762066,2190367.6314525837,2441287.476190465,5739.464285714086,4575.6887755100615,6368.035714285914,1627.0918367346749,0
131,06/18/2022,0,0,356044.41916766623,2942722.2261904925,2194943.320228094,2447026.940476179,5739.464285714086,4575.6887755100615,6368.035714285914,1627.0918367346749,0
132,06/19/2022,0,0,357671.5110044009,2949090.2619047784,2199519.009003604,2452766.404761893,5739.464285714086,4575.6887755100615,6368.035714285914,1627.0918367346749,0
133,06/20/2022,0,0,359298.6028411356,2955458.2976190643,2204094.697779114,2458505.8690476073,5739.464285714086,4575.6887755100615,6368.035714285914,1627.0918367346749,0
134,06/21/2022,0,0,360925.69467787025,2961826.3333333503,2208670.386554624,2464245.3333333214,5739.464285714086,4575.6887755100615,6368.035714285914,1627.0918367346749,0
135,06/22/2022,0,0,362552.78651460493,2968194.369047636,2213246.075330134,2469984.7976190355,5739.464285714086,4575.6887755100615,6368.035714285914,1627.0918367346749,0
136,06/23/2022,0,0,364179.8783513396,2974562.404761922,2217821.764105644,2475724.2619047496,5739.464285714086,4575.6887755100615,6368.035714285914,1627.0918367346749,0
137,06/24/2022,0,0,365806.9701880743,2980930.440476208,2222397.452881154,2481463.7261904636,5739.464285714086,4575.6887755100615,6368.035714285914,1627.0918367346749,0
138,06/25/2022,0,0,367434.06202480895,2987298.476190494,2226973.141656664,2487203.1904761777,5739.464285714086,4575.6887755100615,6368.035714285914,1627.0918367346749,0
139,06/26/2022,0,0,369061.15386154363,2993666.51190478,2231548.8304321743,2492942.654761892,5739.464285714086,4575.6887755100615,6368.035714285914,1627.0918367346749,0
140,06/27/2022,0,0,370688.2456982783,3000034.5476190657,2236124.5192076843,2498682.119047606,5739.464285714086,4575.6887755100615,6368.035714285914,1627.0918367346749,0
141,06/28/2022,0,0,372315.337535013,3006402.5833333516,2240700.2079831944,2504421.58333332,5739.464285714086,4575.6887755100615,6368.035714285914,1627.0918367346749,0
142,06/29/2022,0,0,373942.42937174765,3012770.6190476376,2245275.8967587044,2510161.047619034,5739.464285714086,4575.6887755100615,6368.035714285914,1627.0918367346749,0
143,06/30/2022,0,0,375569.5212084823,3019138.6547619235,2249851.5855342145,2515900.511904748,5739.464285714086,4575.6887755100615,6368.035714285914,1627.0918367346749,0
144,07/01/2022,0,0,377196.613045217,3025506.6904762094,2254427.2743097246,2521639.9761904622,5739.464285714086,4575.6887755100615,6368.035714285914,1627.0918367346749,0
145,07/02/2022,0,0,378823.7048819517,3031874.7261904953,2259002.9630852346,2527379.4404761763,5739.464285714086,4575.6887755100615,6368.035714285914,1627.0918367346749,0
146,07/03/2022,0,0,380450.79671868635,3038242.761904781,2263578.6518607447,2533118.9047618904,5739.464285714086,4575.6887755100615,6368.035714285914,1627.0918367346749,0
147,07/04/2022,0,0,382077.888555421,3044610.797619067,2268154.3406362548,2538858.3690476045,5739.464285714086,4575.6887755100615,6368.035714285914,1627.0918367346749,0
148,07/05/2022,0,0,383704.9803921557,3050978.833333353,2272730.029411765,2544597.8333333186,5739.464285714086,4575.6887755100615,6368.035714285914,1627.0918367346749,0
149,07/06/2022,0,0,385332.0722288904,3057346.869047639,2277305.718187275,2550337.2976190327,5739.464285714086,4575.6887755100615,6368.035714285914,1627.0918367346749,0
150,07/07/2022,0,0,386959.16406562505,3063714.904761925,2281881.406962785,2556076.7619047468,5739.464285714086,4575.6887755100615,6368.035714285914,1627.0918367346749,0
