,date,0_4,5_11,12_18,19_49,50_64,65+,65_diff,50_64_diff,19_49_diff,12_18_diff,5_11_diff
320,12/24/2022,0,0,10469470.086034464,87681186.77170824,60937650.03921566,66284868.3129256,0.0,260989.2857142836,403888.13775509596,0.0,0
321,12/25/2022,0,0,10469470.086034464,88085074.90946333,61198639.324929945,66284868.3129256,0.0,260989.2857142836,403888.13775509596,0.0,0
322,12/26/2022,0,0,10469470.086034464,88488963.04721843,61459628.61064423,66284868.3129256,0.0,260989.2857142836,403888.13775509596,0.0,0
323,12/27/2022,0,0,10469470.086034464,88892851.18497352,61720617.89635851,66284868.3129256,0.0,260989.2857142836,403888.13775509596,0.0,0
324,12/28/2022,0,0,10469470.086034464,89296739.32272862,61981607.182072796,66284868.3129256,0.0,260989.2857142836,403888.13775509596,0.0,0
325,12/29/2022,0,0,10469470.086034464,89700627.46048371,62242596.46778708,66284868.3129256,0.0,260989.2857142836,403888.13775509596,0.0,0
326,12/30/2022,0,0,10469470.086034464,90104515.59823881,62503585.75350136,66284868.3129256,0.0,260989.2857142836,403888.13775509596,0.0,0
327,12/31/2022,0,0,10469470.086034464,90508403.7359939,62764575.03921565,66284868.3129256,0.0,260989.2857142836,403888.13775509596,0.0,0
328,01/01/2023,0,0,10469470.086034464,90912291.873749,63025564.32492993,66284868.3129256,0.0,260989.2857142836,403888.13775509596,0.0,0
329,01/02/2023,0,0,10469470.086034464,91316180.0115041,63286553.610644214,66284868.3129256,0.0,260989.2857142836,403888.13775509596,0.0,0
330,01/03/2023,0,0,10469470.086034464,91720068.1492592,63547542.8963585,66284868.3129256,0.0,260989.2857142836,403888.13775509596,0.0,0
331,01/04/2023,0,0,10469470.086034464,92123956.28701429,63808532.18207278,66284868.3129256,0.0,260989.2857142836,403888.13775509596,0.0,0
332,01/05/2023,0,0,10469470.086034464,92527844.42476939,64069521.467787065,66284868.3129256,0.0,260989.2857142836,403888.13775509596,0.0,0
333,01/06/2023,0,0,10469470.086034464,92931732.56252448,64330510.75350135,66284868.3129256,0.0,260989.2857142836,403888.13775509596,0.0,0
334,01/07/2023,0,0,10469470.086034464,93335620.70027958,64591500.03921563,66284868.3129256,0.0,260989.2857142836,403888.13775509596,0.0,0
335,01/08/2023,0,0,10469470.086034464,93739508.83803467,64852489.324929915,66284868.3129256,0.0,260989.2857142836,403888.13775509596,0.0,0
336,01/09/2023,0,0,10469470.086034464,94143396.97578977,65113478.6106442,66284868.3129256,0.0,260989.2857142836,403888.13775509596,0.0,0
337,01/10/2023,0,0,10469470.086034464,94547285.11354487,65374467.89635848,66284868.3129256,0.0,260989.2857142836,403888.13775509596,0.0,0
338,01/11/2023,0,0,10469470.086034464,94951173.25129996,65635457.182072766,66284868.3129256,0.0,260989.2857142836,403888.13775509596,0.0,0
339,01/12/2023,0,0,10469470.086034464,95355061.38905506,65896446.46778705,66284868.3129256,0.0,260989.2857142836,403888.13775509596,0.0,0
340,01/13/2023,0,0,10469470.086034464,95758949.52681015,66157435.75350133,66284868.3129256,0.0,260989.2857142836,403888.13775509596,0.0,0
341,01/14/2023,0,0,10469470.086034464,96162837.66456525,66418425.03921562,66284868.3129256,0.0,260989.2857142836,403888.13775509596,0.0,0
342,01/15/2023,0,0,10469470.086034464,96566725.80232035,66679414.3249299,66284868.3129256,0.0,260989.2857142836,403888.13775509596,0.0,0
343,01/16/2023,0,0,10469470.086034464,96970613.94007544,66940403.610644184,66284868.3129256,0.0,260989.2857142836,403888.13775509596,0.0,0
344,01/17/2023,0,0,10469470.086034464,97374502.07783054,67201392.89635848,66284868.3129256,0.0,260989.28571429104,403888.13775509596,0.0,0
345,01/18/2023,0,0,10469470.086034464,97778390.21558563,67462382.18207276,66284868.3129256,0.0,260989.2857142836,403888.13775509596,0.0,0
346,01/19/2023,0,0,10469470.086034464,98182278.35334073,67723371.46778704,66284868.3129256,0.0,260989.2857142836,403888.13775509596,0.0,0
347,01/20/2023,0,0,10469470.086034464,98586166.49109583,67984360.75350133,66284868.3129256,0.0,260989.2857142836,403888.13775509596,0.0,0
348,01/21/2023,0,0,10469470.086034464,98990054.62885092,68245350.03921561,66284868.3129256,0.0,260989.2857142836,403888.13775509596,0.0,0
349,01/22/2023,0,0,10469470.086034464,99393942.76660602,68506339.3249299,66284868.3129256,0.0,260989.2857142836,403888.13775509596,0.0,0
350,01/23/2023,0,0,10469470.086034464,99797830.90436111,68767328.61064418,66284868.3129256,0.0,260989.2857142836,403888.13775509596,0.0,0
351,01/24/2023,0,0,10469470.086034464,100201719.04211621,69028317.89635846,66284868.3129256,0.0,260989.2857142836,403888.13775509596,0.0,0
352,01/25/2023,0,0,10469470.086034464,100605607.1798713,69289307.18207274,66284868.3129256,0.0,260989.2857142836,403888.13775509596,0.0,0
353,01/26/2023,0,0,10469470.086034464,101009495.3176264,69550296.46778703,66284868.3129256,0.0,260989.2857142836,403888.13775509596,0.0,0
354,01/27/2023,0,0,10469470.086034464,101413383.4553815,69811285.75350131,66284868.3129256,0.0,260989.2857142836,403888.13775509596,0.0,0
355,01/28/2023,0,0,10469470.086034464,101817271.5931366,70072275.0392156,66284868.3129256,0.0,260989.2857142836,403888.13775509596,0.0,0
356,01/29/2023,0,0,10469470.086034464,102221159.73089169,70333264.32492988,66284868.3129256,0.0,260989.2857142836,403888.13775509596,0.0,0
357,01/30/2023,0,0,10469470.086034464,102625047.86864679,70594253.61064416,66284868.3129256,0.0,260989.2857142836,403888.13775509596,0.0,0
358,01/31/2023,0,0,10469470.086034464,103028936.00640188,70855242.89635845,66284868.3129256,0.0,260989.2857142836,403888.13775509596,0.0,0
359,02/01/2023,0,0,10469470.086034464,103432824.14415698,71116232.18207273,66284868.3129256,0.0,260989.2857142836,403888.13775509596,0.0,0
360,02/02/2023,0,0,10469470.086034464,103836712.28191207,71377221.46778701,66284868.3129256,0.0,260989.2857142836,403888.13775509596,0.0,0
361,02/03/2023,0,0,10469470.086034464,104240600.41966717,71638210.7535013,66284868.3129256,0.0,260989.2857142836,403888.13775509596,0.0,0
362,02/04/2023,0,0,10469470.086034464,104644488.55742227,71899200.03921558,66284868.3129256,0.0,260989.2857142836,403888.13775509596,0.0,0
363,02/05/2023,0,0,10469470.086034464,105048376.69517736,72160189.32492986,66284868.3129256,0.0,260989.2857142836,403888.13775509596,0.0,0
364,02/06/2023,0,0,10469470.086034464,105452264.83293246,72421178.61064415,66284868.3129256,0.0,260989.2857142836,403888.13775509596,0.0,0
365,02/07/2023,0,0,10469470.086034464,105856152.97068755,72682167.89635843,66284868.3129256,0.0,260989.2857142836,403888.13775509596,0.0,0
366,02/08/2023,0,0,10469470.086034464,106260041.10844265,72943157.18207271,66284868.3129256,0.0,260989.2857142836,403888.13775509596,0.0,0
367,02/09/2023,0,0,10469470.086034464,106663929.24619775,73204146.467787,66284868.3129256,0.0,260989.2857142836,403888.13775509596,0.0,0
368,02/10/2023,0,0,10469470.086034464,107067817.38395284,73465135.75350128,66284868.3129256,0.0,260989.2857142836,403888.13775509596,0.0,0
369,02/11/2023,0,0,10469470.086034464,107471705.52170794,73726125.03921556,66284868.3129256,0.0,260989.2857142836,403888.13775509596,0.0,0
370,02/12/2023,0,0,10469470.086034464,107875593.65946303,73987114.32492985,66284868.3129256,0.0,260989.2857142836,403888.13775509596,0.0,0
371,02/13/2023,0,0,10469470.086034464,108279481.79721813,74248103.61064413,66284868.3129256,0.0,260989.2857142836,403888.13775509596,0.0,0
372,02/14/2023,0,0,10469470.086034464,108683369.93497322,74509092.89635842,66284868.3129256,0.0,260989.2857142836,403888.13775509596,0.0,0
373,02/15/2023,0,0,10469470.086034464,109087258.07272832,74770082.1820727,66284868.3129256,0.0,260989.2857142836,403888.13775509596,0.0,0
374,02/16/2023,0,0,10469470.086034464,109491146.21048342,75031071.46778698,66284868.3129256,0.0,260989.2857142836,403888.13775509596,0.0,0
375,02/17/2023,0,0,10469470.086034464,109895034.34823851,75292060.75350127,66284868.3129256,0.0,260989.2857142836,403888.13775509596,0.0,0
376,02/18/2023,0,0,10469470.086034464,110298922.48599361,75553050.03921555,66284868.3129256,0.0,260989.2857142836,403888.13775509596,0.0,0
377,02/19/2023,0,0,10469470.086034464,110702810.6237487,75814039.32492983,66284868.3129256,0.0,260989.2857142836,403888.13775509596,0.0,0
378,02/20/2023,0,0,10469470.086034464,111106698.7615038,76075028.61064412,66284868.3129256,0.0,260989.2857142836,403888.13775509596,0.0,0
379,02/21/2023,0,0,10469470.086034464,111510586.8992589,76336017.8963584,66284868.3129256,0.0,260989.2857142836,403888.13775509596,0.0,0
380,02/22/2023,0,0,10469470.086034464,111914475.037014,76597007.18207268,66284868.3129256,0.0,260989.2857142836,403888.13775509596,0.0,0
381,02/23/2023,0,0,10469470.086034464,112318363.17476909,76857996.46778697,66284868.3129256,0.0,260989.2857142836,403888.13775509596,0.0,0
382,02/24/2023,0,0,10469470.086034464,112722251.31252418,77118985.75350125,66284868.3129256,0.0,260989.2857142836,403888.13775509596,0.0,0
383,02/25/2023,0,0,10469470.086034464,113126139.45027928,77379975.03921553,66284868.3129256,0.0,260989.2857142836,403888.13775509596,0.0,0
384,02/26/2023,0,0,10469470.086034464,113530027.58803438,77640964.32492982,66284868.3129256,0.0,260989.2857142836,403888.13775509596,0.0,0
385,02/27/2023,0,0,10469470.086034464,113933915.72578947,77901953.6106441,66284868.3129256,0.0,260989.2857142836,403888.13775509596,0.0,0
386,02/28/2023,0,0,10469470.086034464,114337803.86354457,78162942.89635839,66284868.3129256,0.0,260989.2857142836,403888.13775509596,0.0,0
387,03/01/2023,0,0,10469470.086034464,114741692.00129966,78423932.18207267,66284868.3129256,0.0,260989.2857142836,403888.13775509596,0.0,0
388,03/02/2023,0,0,10469470.086034464,115145580.13905476,78684921.46778695,66284868.3129256,0.0,260989.2857142836,403888.13775509596,0.0,0
389,03/03/2023,0,0,10469470.086034464,115549468.27680986,78945910.75350124,66284868.3129256,0.0,260989.2857142836,403888.13775509596,0.0,0
390,03/04/2023,0,0,10469470.086034464,115953356.41456495,79206900.03921552,66284868.3129256,0.0,260989.2857142836,403888.13775509596,0.0,0
391,03/05/2023,0,0,10469470.086034464,116357244.55232005,79467889.3249298,66284868.3129256,0.0,260989.2857142836,403888.13775509596,0.0,0
392,03/06/2023,0,0,10469470.086034464,116761132.69007514,79728878.61064409,66284868.3129256,0.0,260989.2857142836,403888.13775509596,0.0,0
393,03/07/2023,0,0,10469470.086034464,117165020.82783024,79989867.89635837,66284868.3129256,0.0,260989.2857142836,403888.13775509596,0.0,0
394,03/08/2023,0,0,10469470.086034464,117568908.96558534,79989867.89635837,66284868.3129256,0.0,0.0,403888.13775509596,0.0,0
395,03/09/2023,0,0,10469470.086034464,117972797.10334043,79989867.89635837,66284868.3129256,0.0,0.0,403888.13775509596,0.0,0
396,03/10/2023,0,0,10469470.086034464,118376685.24109553,79989867.89635837,66284868.3129256,0.0,0.0,403888.13775509596,0.0,0
397,03/11/2023,0,0,10469470.086034464,118780573.37885062,79989867.89635837,66284868.3129256,0.0,0.0,403888.13775509596,0.0,0
398,03/12/2023,0,0,10469470.086034464,119184461.51660572,79989867.89635837,66284868.3129256,0.0,0.0,403888.13775509596,0.0,0
399,03/13/2023,0,0,10469470.086034464,119588349.65436082,79989867.89635837,66284868.3129256,0.0,0.0,403888.13775509596,0.0,0
400,03/14/2023,0,0,10469470.086034464,119992237.79211591,79989867.89635837,66284868.3129256,0.0,0.0,403888.13775509596,0.0,0
401,03/15/2023,0,0,10469470.086034464,120396125.92987101,79989867.89635837,66284868.3129256,0.0,0.0,403888.13775509596,0.0,0
402,03/16/2023,0,0,10469470.086034464,120800014.0676261,79989867.89635837,66284868.3129256,0.0,0.0,403888.13775509596,0.0,0
403,03/17/2023,0,0,10469470.086034464,121203902.2053812,79989867.89635837,66284868.3129256,0.0,0.0,403888.13775509596,0.0,0
404,03/18/2023,0,0,10469470.086034464,121607790.3431363,79989867.89635837,66284868.3129256,0.0,0.0,403888.13775509596,0.0,0
405,03/19/2023,0,0,10469470.086034464,122011678.48089139,79989867.89635837,66284868.3129256,0.0,0.0,403888.13775509596,0.0,0
406,03/20/2023,0,0,10469470.086034464,122415566.61864649,79989867.89635837,66284868.3129256,0.0,0.0,403888.13775509596,0.0,0
407,03/21/2023,0,0,10469470.086034464,122819454.75640158,79989867.89635837,66284868.3129256,0.0,0.0,403888.13775509596,0.0,0
408,03/22/2023,0,0,10469470.086034464,123223342.89415668,79989867.89635837,66284868.3129256,0.0,0.0,403888.13775509596,0.0,0
409,03/23/2023,0,0,10469470.086034464,123627231.03191178,79989867.89635837,66284868.3129256,0.0,0.0,403888.13775509596,0.0,0
410,03/24/2023,0,0,10469470.086034464,124031119.16966687,79989867.89635837,66284868.3129256,0.0,0.0,403888.13775509596,0.0,0
411,03/25/2023,0,0,10469470.086034464,124435007.30742197,79989867.89635837,66284868.3129256,0.0,0.0,403888.13775509596,0.0,0
412,03/26/2023,0,0,10469470.086034464,124838895.44517706,79989867.89635837,66284868.3129256,0.0,0.0,403888.13775509596,0.0,0
